GEO_ID,NAME,B19013_001E,B19013_001M
id,Geographic Area Name,Estimate!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)
0500000US08105,"Rio Grande County, Colorado",38639,2097
0500000US51007,"Amelia County, Virginia",58526,8627
0500000US21185,"Oldham County, Kentucky",97597,2940
0500000US20003,"Anderson County, Kansas",46274,6396
0500000US47099,"Lawrence County, Tennessee",41553,1586
0500000US31153,"Sarpy County, Nebraska",79549,1419
0500000US13319,"Wilkinson County, Georgia",37583,3787
0500000US72057,"Guayama Municipio, Puerto Rico",16374,1310
0500000US51181,"Surry County, Virginia",54844,4834
0500000US12043,"Glades County, Florida",39879,2947
0500000US42029,"Chester County, Pennsylvania",96726,1125
0500000US29095,"Jackson County, Missouri",52805,616
0500000US08125,"Yuma County, Colorado",48394,3103
0500000US26163,"Wayne County, Michigan",45321,376
0500000US37075,"Graham County, North Carolina",36525,4626
0500000US38011,"Bowman County, North Dakota",65063,4431
0500000US55103,"Richland County, Wisconsin",51335,2233
0500000US48467,"Van Zandt County, Texas",51935,1845
0500000US19077,"Guthrie County, Iowa",57075,2016
0500000US35053,"Socorro County, New Mexico",36146,4461
0500000US40121,"Pittsburg County, Oklahoma",45346,2004
0500000US08029,"Delta County, Colorado",44512,3534
0500000US08123,"Weld County, Colorado",70908,1339
0500000US19157,"Poweshiek County, Iowa",53520,3098
0500000US29015,"Benton County, Missouri",38028,2852
0500000US48373,"Polk County, Texas",46182,3512
0500000US18029,"Dearborn County, Indiana",65096,2515
0500000US29213,"Taney County, Missouri",41487,1481
0500000US01091,"Marengo County, Alabama",32809,3613
0500000US13193,"Macon County, Georgia",31999,2884
0500000US56023,"Lincoln County, Wyoming",64519,4154
0500000US48435,"Sutton County, Texas",60543,12711
0500000US37051,"Cumberland County, North Carolina",45716,849
0500000US27003,"Anoka County, Minnesota",79923,1132
0500000US40115,"Ottawa County, Oklahoma",39070,1109
0500000US13095,"Dougherty County, Georgia",37633,1632
0500000US37199,"Yancey County, North Carolina",39888,3177
0500000US18095,"Madison County, Indiana",47436,1274
0500000US37143,"Perquimans County, North Carolina",45915,2565
0500000US27051,"Grant County, Minnesota",55912,2921
0500000US05143,"Washington County, Arkansas",49629,1197
0500000US51735,"Poquoson city, Virginia",96831,4475
0500000US27163,"Washington County, Minnesota",92376,1760
0500000US46089,"McPherson County, South Dakota",43804,9021
0500000US20011,"Bourbon County, Kansas",40733,1342
0500000US49039,"Sanpete County, Utah",51720,3649
0500000US28147,"Walthall County, Mississippi",29804,3733
0500000US29069,"Dunklin County, Missouri",34186,1772
0500000US48345,"Motley County, Texas",43750,7082
0500000US45021,"Cherokee County, South Carolina",35836,2201
0500000US28071,"Lafayette County, Mississippi",47132,4004
0500000US41059,"Umatilla County, Oregon",51887,1508
0500000US21217,"Taylor County, Kentucky",39055,2615
0500000US37061,"Duplin County, North Carolina",38850,1991
0500000US53033,"King County, Washington",89418,784
0500000US13295,"Walker County, Georgia",43650,2246
0500000US46123,"Tripp County, South Dakota",51027,4819
0500000US22017,"Caddo Parish, Louisiana",40866,1194
0500000US48415,"Scurry County, Texas",55889,5767
0500000US27031,"Cook County, Minnesota",52271,3328
0500000US19075,"Grundy County, Iowa",66965,2197
0500000US20105,"Lincoln County, Kansas",46196,5221
0500000US13027,"Brooks County, Georgia",34322,5782
0500000US01113,"Russell County, Alabama",40978,2192
0500000US21091,"Hancock County, Kentucky",52019,3685
0500000US18089,"Lake County, Indiana",54249,720
0500000US29037,"Cass County, Missouri",67659,1608
0500000US13171,"Lamar County, Georgia",41464,5554
0500000US21147,"McCreary County, Kentucky",23273,3028
0500000US26055,"Grand Traverse County, Michigan",61485,1900
0500000US27027,"Clay County, Minnesota",65000,2804
0500000US31037,"Colfax County, Nebraska",56528,6487
0500000US29077,"Greene County, Missouri",44808,1008
0500000US40119,"Payne County, Oklahoma",40944,1977
0500000US24003,"Anne Arundel County, Maryland",97810,1299
0500000US56005,"Campbell County, Wyoming",79916,4196
0500000US05089,"Marion County, Arkansas",35518,3067
0500000US51033,"Caroline County, Virginia",64715,4314
0500000US08031,"Denver County, Colorado",63793,757
0500000US16079,"Shoshone County, Idaho",39091,3291
0500000US31059,"Fillmore County, Nebraska",55625,5034
0500000US46023,"Charles Mix County, South Dakota",46389,2413
0500000US27005,"Becker County, Minnesota",59278,1882
0500000US47177,"Warren County, Tennessee",37715,2218
0500000US28003,"Alcorn County, Mississippi",40180,2264
0500000US47127,"Moore County, Tennessee",52294,4433
0500000US72117,"Rinc�n Municipio, Puerto Rico",21591,3871
0500000US44005,"Newport County, Rhode Island",77237,3024
0500000US31137,"Phelps County, Nebraska",57241,4344
0500000US08049,"Grand County, Colorado",70469,6695
0500000US48465,"Val Verde County, Texas",45521,2689
0500000US19121,"Madison County, Iowa",64512,4408
0500000US72061,"Guaynabo Municipio, Puerto Rico",33937,1745
0500000US47081,"Hickman County, Tennessee",41998,2620
0500000US37033,"Caswell County, North Carolina",43961,2480
0500000US39045,"Fairfield County, Ohio",66175,1686
0500000US39137,"Putnam County, Ohio",62001,1942
0500000US48011,"Armstrong County, Texas",66563,8051
0500000US48221,"Hood County, Texas",59049,3646
0500000US28099,"Neshoba County, Mississippi",36875,2295
0500000US13123,"Gilmer County, Georgia",49389,4701
0500000US06051,"Mono County, California",63018,5826
0500000US12059,"Holmes County, Florida",38608,3326
0500000US28153,"Wayne County, Mississippi",37970,7084
0500000US34031,"Passaic County, New Jersey",66476,1349
0500000US23031,"York County, Maine",65538,1510
0500000US02110,"Juneau City and Borough, Alaska",88213,3956
0500000US27055,"Houston County, Minnesota",58729,2516
0500000US19167,"Sioux County, Iowa",67178,2517
0500000US21215,"Spencer County, Kentucky",77738,6915
0500000US53013,"Columbia County, Washington",51111,5853
0500000US41013,"Crook County, Oregon",44524,3873
0500000US46091,"Marshall County, South Dakota",63594,5195
0500000US20151,"Pratt County, Kansas",54029,3674
0500000US32510,"Carson City, Nevada",52034,2130
0500000US37185,"Warren County, North Carolina",35962,2370
0500000US30005,"Blaine County, Montana",38083,3813
0500000US42073,"Lawrence County, Pennsylvania",48860,1724
0500000US19063,"Emmet County, Iowa",48542,5719
0500000US37003,"Alexander County, North Carolina",44961,2585
0500000US36037,"Genesee County, New York",59338,2493
0500000US27053,"Hennepin County, Minnesota",74113,672
0500000US25015,"Hampshire County, Massachusetts",67044,1955
0500000US27071,"Koochiching County, Minnesota",47129,4407
0500000US23001,"Androscoggin County, Maine",51412,1287
0500000US12053,"Hernando County, Florida",46030,925
0500000US38043,"Kidder County, North Dakota",57734,7633
0500000US48055,"Caldwell County, Texas",52278,2375
0500000US46047,"Fall River County, South Dakota",50837,3442
0500000US19017,"Bremer County, Iowa",68023,3461
0500000US22039,"Evangeline Parish, Louisiana",32180,2394
0500000US01011,"Bullock County, Alabama",32152,10285
0500000US05125,"Saline County, Arkansas",62152,2102
0500000US46059,"Hand County, South Dakota",52438,4638
0500000US17011,"Bureau County, Illinois",55940,2114
0500000US04003,"Cochise County, Arizona",48649,1372
0500000US29157,"Perry County, Missouri",54964,2770
0500000US42001,"Adams County, Pennsylvania",64507,1226
0500000US21089,"Greenup County, Kentucky",49343,2313
0500000US27151,"Swift County, Minnesota",48577,2703
0500000US17021,"Christian County, Illinois",52415,2072
0500000US12013,"Calhoun County, Florida",38609,2264
0500000US19051,"Davis County, Iowa",58464,7129
0500000US31149,"Rock County, Nebraska",52604,8336
0500000US13189,"McDuffie County, Georgia",39199,6752
0500000US55131,"Washington County, Wisconsin",74062,1669
0500000US47067,"Hancock County, Tennessee",28990,2816
0500000US18129,"Posey County, Indiana",62583,3006
0500000US39135,"Preble County, Ohio",55374,1904
0500000US40095,"Marshall County, Oklahoma",45828,2396
0500000US42031,"Clarion County, Pennsylvania",45625,1384
0500000US48105,"Crockett County, Texas",51152,4717
0500000US46117,"Stanley County, South Dakota",71763,3457
0500000US26019,"Benzie County, Michigan",56639,3148
0500000US46137,"Ziebach County, South Dakota",37143,3252
0500000US48369,"Parmer County, Texas",54184,3885
0500000US55031,"Douglas County, Wisconsin",52480,2058
0500000US05131,"Sebastian County, Arkansas",43240,1558
0500000US48237,"Jack County, Texas",51700,3382
0500000US19127,"Marshall County, Iowa",54027,1407
0500000US29025,"Caldwell County, Missouri",48033,3324
0500000US48409,"San Patricio County, Texas",55229,2202
0500000US55071,"Manitowoc County, Wisconsin",53489,1451
0500000US40035,"Craig County, Oklahoma",41701,2010
0500000US27153,"Todd County, Minnesota",52872,1868
0500000US45011,"Barnwell County, South Carolina",36566,2839
0500000US37135,"Orange County, North Carolina",68211,3011
0500000US40107,"Okfuskee County, Oklahoma",38527,2414
0500000US20029,"Cloud County, Kansas",44143,1835
0500000US19163,"Scott County, Iowa",58803,1385
0500000US36111,"Ulster County, New York",63348,1313
0500000US29113,"Lincoln County, Missouri",61628,3653
0500000US39103,"Medina County, Ohio",74243,1675
0500000US01039,"Covington County, Alabama",40601,1923
0500000US22117,"Washington Parish, Louisiana",34985,2963
0500000US51001,"Accomack County, Virginia",43210,3243
0500000US46061,"Hanson County, South Dakota",63036,2751
0500000US19191,"Winneshiek County, Iowa",62820,2110
0500000US41021,"Gilliam County, Oregon",42976,4505
0500000US72125,"San Germ�n Municipio, Puerto Rico",15619,1625
0500000US08037,"Eagle County, Colorado",84685,4478
0500000US31141,"Platte County, Nebraska",62617,3413
0500000US31043,"Dakota County, Nebraska",55017,2454
0500000US40129,"Roger Mills County, Oklahoma",47667,8528
0500000US46035,"Davison County, South Dakota",47772,5129
0500000US01067,"Henry County, Alabama",48610,3806
0500000US46111,"Sanborn County, South Dakota",54899,3440
0500000US48367,"Parker County, Texas",74625,2568
0500000US49041,"Sevier County, Utah",53020,1941
0500000US39155,"Trumbull County, Ohio",45975,1002
0500000US01129,"Washington County, Alabama",40794,3442
0500000US36085,"Richmond County, New York",79267,1450
0500000US18043,"Floyd County, Indiana",61754,1792
0500000US31033,"Cheyenne County, Nebraska",56538,3636
0500000US53069,"Wahkiakum County, Washington",54085,4025
0500000US45049,"Hampton County, South Carolina",32453,1688
0500000US13045,"Carroll County, Georgia",49608,2264
0500000US13079,"Crawford County, Georgia",43257,3965
0500000US34025,"Monmouth County, New Jersey",95699,1134
0500000US26117,"Montcalm County, Michigan",47000,1473
0500000US17031,"Cook County, Illinois",62088,368
0500000US36073,"Orleans County, New York",51843,2175
0500000US53037,"Kittitas County, Washington",55193,2987
0500000US47043,"Dickson County, Tennessee",50549,2297
0500000US17173,"Shelby County, Illinois",51157,1581
0500000US26091,"Lenawee County, Michigan",53972,1421
0500000US21143,"Lyon County, Kentucky",50097,5244
0500000US30011,"Carter County, Montana",44196,9960
0500000US47039,"Decatur County, Tennessee",40233,3310
0500000US72095,"Maunabo Municipio, Puerto Rico",19788,3553
0500000US48071,"Chambers County, Texas",76850,8824
0500000US21169,"Metcalfe County, Kentucky",35809,6063
0500000US09011,"New London County, Connecticut",71368,1434
0500000US55095,"Polk County, Wisconsin",56932,1301
0500000US13177,"Lee County, Georgia",65420,5625
0500000US01071,"Jackson County, Alabama",39816,1602
0500000US48149,"Fayette County, Texas",56297,4556
0500000US48447,"Throckmorton County, Texas",44196,12922
0500000US46075,"Jones County, South Dakota",41103,6051
0500000US19133,"Monona County, Iowa",45252,3988
0500000US17057,"Fulton County, Illinois",50180,2198
0500000US21177,"Muhlenberg County, Kentucky",43110,2396
0500000US50001,"Addison County, Vermont",65093,2424
0500000US18031,"Decatur County, Indiana",54622,1928
0500000US47109,"McNairy County, Tennessee",36055,3524
0500000US72111,"Pe�uelas Municipio, Puerto Rico",17592,1596
0500000US06003,"Alpine County, California",64688,12933
0500000US36055,"Monroe County, New York",57479,734
0500000US18061,"Harrison County, Indiana",57132,3313
0500000US38087,"Slope County, North Dakota",63942,6702
0500000US48175,"Goliad County, Texas",60492,4435
0500000US48491,"Williamson County, Texas",83679,1125
0500000US48391,"Refugio County, Texas",48112,5652
0500000US29155,"Pemiscot County, Missouri",33390,2649
0500000US39043,"Erie County, Ohio",52270,2065
0500000US51775,"Salem city, Virginia",57185,3326
0500000US48191,"Hall County, Texas",32921,3335
0500000US48007,"Aransas County, Texas",44865,4698
0500000US17035,"Cumberland County, Illinois",53376,3402
0500000US37187,"Washington County, North Carolina",35512,3540
0500000US54095,"Tyler County, West Virginia",41108,4184
0500000US31155,"Saunders County, Nebraska",66718,3394
0500000US51073,"Gloucester County, Virginia",66701,3711
0500000US54035,"Jackson County, West Virginia",44783,4810
0500000US17153,"Pulaski County, Illinois",33799,3265
0500000US34023,"Middlesex County, New Jersey",85954,1082
0500000US47087,"Jackson County, Tennessee",36703,3994
0500000US51530,"Buena Vista city, Virginia",34273,9808
0500000US51540,"Charlottesville city, Virginia",58933,3493
0500000US54059,"Mingo County, West Virginia",31305,1875
0500000US48181,"Grayson County, Texas",54370,1905
0500000US10001,"Kent County, Delaware",58775,1756
0500000US18141,"St. Joseph County, Indiana",50938,1172
0500000US16065,"Madison County, Idaho",36031,3011
0500000US45073,"Oconee County, South Carolina",46056,1633
0500000US19043,"Clayton County, Iowa",52828,3652
0500000US47009,"Blount County, Tennessee",54140,1749
0500000US08027,"Custer County, Colorado",44644,9674
0500000US28101,"Newton County, Mississippi",33831,3057
0500000US31013,"Box Butte County, Nebraska",56412,6678
0500000US17145,"Perry County, Illinois",48298,4514
0500000US55079,"Milwaukee County, Wisconsin",48742,547
0500000US31027,"Cedar County, Nebraska",58978,3072
0500000US51125,"Nelson County, Virginia",62446,7444
0500000US39073,"Hocking County, Ohio",50000,2367
0500000US40065,"Jackson County, Oklahoma",45757,2590
0500000US48349,"Navarro County, Texas",47920,2701
0500000US40117,"Pawnee County, Oklahoma",47413,2347
0500000US37121,"Mitchell County, North Carolina",44186,2448
0500000US08103,"Rio Blanco County, Colorado",55543,4275
0500000US51057,"Essex County, Virginia",52681,2936
0500000US48307,"McCulloch County, Texas",45329,6696
0500000US22113,"Vermilion Parish, Louisiana",50690,2701
0500000US38009,"Bottineau County, North Dakota",59882,4430
0500000US72005,"Aguadilla Municipio, Puerto Rico",16693,951
0500000US36035,"Fulton County, New York",50248,1597
0500000US40089,"McCurtain County, Oklahoma",35829,1373
0500000US46127,"Union County, South Dakota",69563,3829
0500000US22067,"Morehouse Parish, Louisiana",33333,2531
0500000US19183,"Washington County, Iowa",61769,2815
0500000US51153,"Prince William County, Virginia",103445,1915
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",40000,2340
0500000US05025,"Cleveland County, Arkansas",42460,5180
0500000US48079,"Cochran County, Texas",42798,7441
0500000US48137,"Edwards County, Texas",40313,21276
0500000US37167,"Stanly County, North Carolina",49590,1817
0500000US44007,"Providence County, Rhode Island",55233,904
0500000US48035,"Bosque County, Texas",50882,2214
0500000US36045,"Jefferson County, New York",52268,1528
0500000US01029,"Cleburne County, Alabama",40188,4625
0500000US24011,"Caroline County, Maryland",54956,2419
0500000US29137,"Monroe County, Missouri",43973,2381
0500000US48247,"Jim Hogg County, Texas",32049,5659
0500000US22081,"Red River Parish, Louisiana",33446,6568
0500000US04015,"Mohave County, Arizona",43266,1301
0500000US51045,"Craig County, Virginia",55484,13649
0500000US13191,"McIntosh County, Georgia",47114,3815
0500000US46102,"Oglala Lakota County, South Dakota",30347,3591
0500000US17103,"Lee County, Illinois",57901,2678
0500000US06033,"Lake County, California",42475,2511
0500000US18121,"Parke County, Indiana",48788,4186
0500000US19197,"Wright County, Iowa",50198,3635
0500000US29183,"St. Charles County, Missouri",81411,1457
0500000US21007,"Ballard County, Kentucky",44350,3284
0500000US01093,"Marion County, Alabama",35392,3171
0500000US06057,"Nevada County, California",63240,1916
0500000US12087,"Monroe County, Florida",67023,2323
0500000US54041,"Lewis County, West Virginia",39423,2644
0500000US05003,"Ashley County, Arkansas",39635,2381
0500000US17169,"Schuyler County, Illinois",46151,4089
0500000US16045,"Gem County, Idaho",43001,2484
0500000US19139,"Muscatine County, Iowa",57348,3178
0500000US28125,"Sharkey County, Mississippi",28799,4575
0500000US02070,"Dillingham Census Area, Alaska",58750,4339
0500000US38073,"Ransom County, North Dakota",61810,3963
0500000US42131,"Wyoming County, Pennsylvania",59308,2792
0500000US16023,"Butte County, Idaho",42250,10084
0500000US48207,"Haskell County, Texas",46013,4336
0500000US30003,"Big Horn County, Montana",46365,4462
0500000US54007,"Braxton County, West Virginia",42213,5363
0500000US55129,"Washburn County, Wisconsin",48422,1438
0500000US20077,"Harper County, Kansas",49455,4800
0500000US12089,"Nassau County, Florida",66297,2668
0500000US12083,"Marion County, Florida",43361,929
0500000US51790,"Staunton city, Virginia",48049,2289
0500000US34033,"Salem County, New Jersey",64309,2830
0500000US48339,"Montgomery County, Texas",77416,1496
0500000US12063,"Jackson County, Florida",39002,2199
0500000US27125,"Red Lake County, Minnesota",56588,4027
0500000US51035,"Carroll County, Virginia",43532,2276
0500000US08087,"Morgan County, Colorado",51626,2649
0500000US28025,"Clay County, Mississippi",35121,4821
0500000US18049,"Fulton County, Indiana",49333,3213
0500000US47075,"Haywood County, Tennessee",38362,2866
0500000US51109,"Louisa County, Virginia",59343,4020
0500000US32023,"Nye County, Nevada",45711,3237
0500000US18113,"Noble County, Indiana",55033,2988
0500000US22015,"Bossier Parish, Louisiana",53806,2020
0500000US33007,"Coos County, New Hampshire",45696,1727
0500000US08081,"Moffat County, Colorado",52807,6292
0500000US27123,"Ramsey County, Minnesota",62304,705
0500000US47033,"Crockett County, Tennessee",42047,2596
0500000US48505,"Zapata County, Texas",31113,4819
0500000US06011,"Colusa County, California",56704,4501
0500000US20043,"Doniphan County, Kansas",49338,3952
0500000US22077,"Pointe Coupee Parish, Louisiana",44269,3795
0500000US72121,"Sabana Grande Municipio, Puerto Rico",16846,1723
0500000US21227,"Warren County, Kentucky",52007,1820
0500000US05139,"Union County, Arkansas",44000,2866
0500000US28021,"Claiborne County, Mississippi",26732,4594
0500000US13147,"Hart County, Georgia",41358,3440
0500000US41039,"Lane County, Oregon",49958,934
0500000US48231,"Hunt County, Texas",51928,1501
0500000US51063,"Floyd County, Virginia",49729,4731
0500000US18007,"Benton County, Indiana",46188,4001
0500000US39095,"Lucas County, Ohio",46924,913
0500000US20173,"Sedgwick County, Kansas",54974,758
0500000US39133,"Portage County, Ohio",56618,1432
0500000US48287,"Lee County, Texas",55000,5256
0500000US12086,"Miami-Dade County, Florida",48982,492
0500000US13059,"Clarke County, Georgia",36889,1693
0500000US38077,"Richland County, North Dakota",61990,3937
0500000US51011,"Appomattox County, Virginia",56176,4129
0500000US06041,"Marin County, California",110217,3332
0500000US16033,"Clark County, Idaho",35341,14453
0500000US34021,"Mercer County, New Jersey",79990,1403
0500000US48193,"Hamilton County, Texas",47500,9960
0500000US41055,"Sherman County, Oregon",48056,5142
0500000US26037,"Clinton County, Michigan",67482,1843
0500000US17085,"Jo Daviess County, Illinois",57083,2289
0500000US19153,"Polk County, Iowa",66044,1154
0500000US47113,"Madison County, Tennessee",46223,1729
0500000US55001,"Adams County, Wisconsin",43280,1717
0500000US42121,"Venango County, Pennsylvania",47982,1401
0500000US13183,"Long County, Georgia",55439,3560
0500000US01043,"Cullman County, Alabama",42558,1523
0500000US19123,"Mahaska County, Iowa",52950,1915
0500000US48283,"La Salle County, Texas",51792,4314
0500000US17159,"Richland County, Illinois",48724,3352
0500000US40131,"Rogers County, Oklahoma",62949,1469
0500000US08009,"Baca County, Colorado",37500,2954
0500000US20197,"Wabaunsee County, Kansas",60450,3941
0500000US47013,"Campbell County, Tennessee",38170,1972
0500000US13173,"Lanier County, Georgia",39104,7866
0500000US26009,"Antrim County, Michigan",52589,1768
0500000US29033,"Carroll County, Missouri",42149,5196
0500000US56043,"Washakie County, Wyoming",53426,3654
0500000US17201,"Winnebago County, Illinois",52743,803
0500000US29055,"Crawford County, Missouri",38036,4451
0500000US30085,"Roosevelt County, Montana",42904,3499
0500000US46057,"Hamlin County, South Dakota",65050,2220
0500000US48351,"Newton County, Texas",40950,3016
0500000US02105,"Hoonah-Angoon Census Area, Alaska",63603,6054
0500000US36025,"Delaware County, New York",48827,1720
0500000US13227,"Pickens County, Georgia",64512,4909
0500000US35001,"Bernalillo County, New Mexico",51643,692
0500000US26109,"Menominee County, Michigan",45508,1955
0500000US29047,"Clay County, Missouri",68367,1427
0500000US48395,"Robertson County, Texas",54201,5421
0500000US01051,"Elmore County, Alabama",59347,2721
0500000US18183,"Whitley County, Indiana",61153,2213
0500000US01009,"Blount County, Alabama",48695,2703
0500000US47093,"Knox County, Tennessee",54437,813
0500000US46101,"Moody County, South Dakota",58167,4699
0500000US39131,"Pike County, Ohio",43729,3022
0500000US08071,"Las Animas County, Colorado",41945,3628
0500000US27169,"Winona County, Minnesota",55529,2364
0500000US18013,"Brown County, Indiana",61455,4555
0500000US45003,"Aiken County, South Carolina",50036,1549
0500000US45043,"Georgetown County, South Carolina",48071,2850
0500000US25013,"Hampden County, Massachusetts",53403,860
0500000US51053,"Dinwiddie County, Virginia",55880,4297
0500000US40069,"Johnston County, Oklahoma",40077,4060
0500000US42027,"Centre County, Pennsylvania",58055,2017
0500000US26123,"Newaygo County, Michigan",46724,1209
0500000US31113,"Logan County, Nebraska",51607,16254
0500000US31171,"Thomas County, Nebraska",50682,7527
0500000US27023,"Chippewa County, Minnesota",54552,5908
0500000US50025,"Windham County, Vermont",52659,1706
0500000US31011,"Boone County, Nebraska",54063,2177
0500000US21231,"Wayne County, Kentucky",34039,2391
0500000US18147,"Spencer County, Indiana",56998,3103
0500000US20059,"Franklin County, Kansas",55486,2842
0500000US37009,"Ashe County, North Carolina",40978,2399
0500000US33009,"Grafton County, New Hampshire",63153,2580
0500000US51135,"Nottoway County, Virginia",42869,4498
0500000US19149,"Plymouth County, Iowa",64296,3623
0500000US37129,"New Hanover County, North Carolina",52716,1333
0500000US48187,"Guadalupe County, Texas",70931,1953
0500000US31081,"Hamilton County, Nebraska",64042,3775
0500000US37007,"Anson County, North Carolina",39126,3577
0500000US51071,"Giles County, Virginia",52478,3169
0500000US30033,"Garfield County, Montana",45893,9365
0500000US08035,"Douglas County, Colorado",115314,2028
0500000US31173,"Thurston County, Nebraska",48149,2837
0500000US37101,"Johnston County, North Carolina",56842,1774
0500000US42125,"Washington County, Pennsylvania",61567,1297
0500000US47029,"Cocke County, Tennessee",33614,2524
0500000US72041,"Cidra Municipio, Puerto Rico",19949,1394
0500000US34013,"Essex County, New Jersey",59302,1069
0500000US36097,"Schuyler County, New York",51479,3128
0500000US21137,"Lincoln County, Kentucky",39833,2684
0500000US27161,"Waseca County, Minnesota",55612,2580
0500000US08055,"Huerfano County, Colorado",36705,3945
0500000US10005,"Sussex County, Delaware",60853,1224
0500000US38019,"Cavalier County, North Dakota",67591,5102
0500000US41023,"Grant County, Oregon",45357,5774
0500000US08069,"Larimer County, Colorado",67664,1346
0500000US47181,"Wayne County, Tennessee",38634,5802
0500000US32015,"Lander County, Nevada",93583,12326
0500000US37013,"Beaufort County, North Carolina",43688,3421
0500000US05019,"Clark County, Arkansas",39752,3177
0500000US01007,"Bibb County, Alabama",45340,5618
0500000US29203,"Shannon County, Missouri",32180,2916
0500000US02240,"Southeast Fairbanks Census Area, Alaska",71541,6871
0500000US39029,"Columbiana County, Ohio",46306,1282
0500000US21157,"Marshall County, Kentucky",50731,3792
0500000US51690,"Martinsville city, Virginia",33224,3916
0500000US48087,"Collingsworth County, Texas",42750,9436
0500000US31039,"Cuming County, Nebraska",55190,5233
0500000US12113,"Santa Rosa County, Florida",66242,2140
0500000US29173,"Ralls County, Missouri",55546,5333
0500000US48439,"Tarrant County, Texas",64874,547
0500000US16001,"Ada County, Idaho",63137,840
0500000US48053,"Burnet County, Texas",59238,3055
0500000US27105,"Nobles County, Minnesota",54149,3111
0500000US47147,"Robertson County, Tennessee",61774,2709
0500000US19143,"Osceola County, Iowa",58125,3501
0500000US37067,"Forsyth County, North Carolina",50128,1062
0500000US48335,"Mitchell County, Texas",49670,10901
0500000US42045,"Delaware County, Pennsylvania",71539,1022
0500000US08025,"Crowley County, Colorado",37586,5569
0500000US29013,"Bates County, Missouri",46186,3012
0500000US20065,"Graham County, Kansas",40769,3891
0500000US18143,"Scott County, Indiana",47123,3243
0500000US39031,"Coshocton County, Ohio",44491,1998
0500000US12075,"Levy County, Florida",37634,1760
0500000US17199,"Williamson County, Illinois",49053,2034
0500000US72133,"Santa Isabel Municipio, Puerto Rico",17640,2025
0500000US04025,"Yavapai County, Arizona",50180,1188
0500000US13067,"Cobb County, Georgia",75153,936
0500000US32033,"White Pine County, Nevada",62993,4159
0500000US17105,"Livingston County, Illinois",56200,3116
0500000US30087,"Rosebud County, Montana",56549,4631
0500000US13117,"Forsyth County, Georgia",101743,2005
0500000US55021,"Columbia County, Wisconsin",65348,1584
0500000US28087,"Lowndes County, Mississippi",45355,3489
0500000US42075,"Lebanon County, Pennsylvania",59114,1681
0500000US04019,"Pima County, Arizona",51037,502
0500000US19089,"Howard County, Iowa",52742,3010
0500000US29079,"Grundy County, Missouri",42574,3291
0500000US38093,"Stutsman County, North Dakota",57642,2929
0500000US01101,"Montgomery County, Alabama",47990,1315
0500000US17079,"Jasper County, Illinois",54951,3464
0500000US17203,"Woodford County, Illinois",71867,2732
0500000US18039,"Elkhart County, Indiana",55399,1260
0500000US72013,"Arecibo Municipio, Puerto Rico",18001,831
0500000US40085,"Love County, Oklahoma",52007,5419
0500000US48213,"Henderson County, Texas",45798,1788
0500000US21133,"Letcher County, Kentucky",29856,2344
0500000US56041,"Uinta County, Wyoming",58235,5671
0500000US19085,"Harrison County, Iowa",60063,2340
0500000US27085,"McLeod County, Minnesota",61275,2251
0500000US20031,"Coffey County, Kansas",58636,3782
0500000US56013,"Fremont County, Wyoming",54242,3180
0500000US27165,"Watonwan County, Minnesota",51097,3336
0500000US19023,"Butler County, Iowa",55999,2104
0500000US13097,"Douglas County, Georgia",62147,1953
0500000US01125,"Tuscaloosa County, Alabama",52221,1240
0500000US38065,"Oliver County, North Dakota",68333,15106
0500000US12081,"Manatee County, Florida",56036,1101
0500000US13181,"Lincoln County, Georgia",41014,6098
